movieid,name,genres_general,genres
"113741","Coherence (2013)","Drama|Mystery|Sci-Fi|Thriller","Sci-Fi"
"113741","Coherence (2013)","Drama|Mystery|Sci-Fi|Thriller","Thriller"
"113780","As Above, So Below (2014)","Horror|Thriller","Horror"
"113780","As Above, So Below (2014)","Horror|Thriller","Thriller"
"113829","One I Love, The (2014)","Comedy|Drama|Romance","Comedy"
"113829","One I Love, The (2014)","Comedy|Drama|Romance","Drama"
"113829","One I Love, The (2014)","Comedy|Drama|Romance","Romance"
"113849","Headshot (2011)","Crime|Drama|Thriller","Crime"
"113849","Headshot (2011)","Crime|Drama|Thriller","Drama"
"113849","Headshot (2011)","Crime|Drama|Thriller","Thriller"
"113862","Guest, The (2014)","Thriller","Thriller"
"114028","Pride (2014)","Comedy|Drama","Comedy"
"114028","Pride (2014)","Comedy|Drama","Drama"
"114044","Honeymoon (2014)","Horror","Horror"
"114060","The Drop (2014)","Crime|Drama|Thriller","Crime"
"114060","The Drop (2014)","Crime|Drama|Thriller","Drama"
"114060","The Drop (2014)","Crime|Drama|Thriller","Thriller"
"114066","20,000 Days on Earth (2014)","Documentary|Drama|Musical","Documentary"
"114066","20,000 Days on Earth (2014)","Documentary|Drama|Musical","Drama"
"114066","20,000 Days on Earth (2014)","Documentary|Drama|Musical","Musical"
"114074","The Skeleton Twins (2014)","Drama","Drama"
"114126","Beautiful Losers (2008)","Documentary","Documentary"
"114180","Maze Runner, The (2014)","Action|Mystery|Sci-Fi","Action"
"114180","Maze Runner, The (2014)","Action|Mystery|Sci-Fi","Mystery"
"114180","Maze Runner, The (2014)","Action|Mystery|Sci-Fi","Sci-Fi"
"114184","Camp X-Ray (2014)","Drama","Drama"
"114246","Walk Among the Tombstones, A (2014)","Action|Crime|Mystery|Thriller","Action"
"114246","Walk Among the Tombstones, A (2014)","Action|Crime|Mystery|Thriller","Crime"
"114246","Walk Among the Tombstones, A (2014)","Action|Crime|Mystery|Thriller","Mystery"
"114246","Walk Among the Tombstones, A (2014)","Action|Crime|Mystery|Thriller","Thriller"
"114265","Laggies (2014)","Comedy|Romance","Comedy"
"114265","Laggies (2014)","Comedy|Romance","Romance"
"114335","La cravate (1957)","(no genres listed)","(no genres listed)"
"114396","Cesar Chavez (2014)","Drama","Drama"
"114494","Who Am I (Kein System Ist Sicher) (2014)","Thriller","Thriller"
"114554","Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)","Animation|Drama|Fantasy","Animation"
"114554","Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)","Animation|Drama|Fantasy","Drama"
"114554","Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)","Animation|Drama|Fantasy","Fantasy"
"114601","This Is Where I Leave You (2014)","Comedy|Drama","Comedy"
"114601","This Is Where I Leave You (2014)","Comedy|Drama","Drama"
"114627","Angel's Egg (Tenshi no tamago) (1985)","Animation|Drama|Fantasy","Animation"
"114627","Angel's Egg (Tenshi no tamago) (1985)","Animation|Drama|Fantasy","Drama"
"114627","Angel's Egg (Tenshi no tamago) (1985)","Animation|Drama|Fantasy","Fantasy"
"114662","American Sniper (2014)","Action|War","Action"
"114662","American Sniper (2014)","Action|War","War"
"114670","Tusk (2014)","Comedy|Drama|Horror","Comedy"
"114670","Tusk (2014)","Comedy|Drama|Horror","Drama"
"114670","Tusk (2014)","Comedy|Drama|Horror","Horror"
"114678","Hector and the Search for Happiness (2014)","Adventure|Comedy|Drama","Adventure"
"114678","Hector and the Search for Happiness (2014)","Adventure|Comedy|Drama","Comedy"
"114678","Hector and the Search for Happiness (2014)","Adventure|Comedy|Drama","Drama"
"114707","Horns (2014)","Horror|Mystery","Horror"
"114707","Horns (2014)","Horror|Mystery","Mystery"
"114713","Annabelle (2014)","Horror","Horror"
"114762","Two Night Stand (2014)","Comedy|Romance","Comedy"
"114762","Two Night Stand (2014)","Comedy|Romance","Romance"
"114795","Dracula Untold (2014)","Action|Drama|Fantasy","Action"
"114795","Dracula Untold (2014)","Action|Drama|Fantasy","Drama"
"114795","Dracula Untold (2014)","Action|Drama|Fantasy","Fantasy"
"114818","Stretch (2014)","Action|Comedy|Crime","Action"
"114818","Stretch (2014)","Action|Comedy|Crime","Comedy"
"114818","Stretch (2014)","Action|Comedy|Crime","Crime"
"114847","Autómata (Automata) (2014)","Sci-Fi|Thriller","Sci-Fi"
"114847","Autómata (Automata) (2014)","Sci-Fi|Thriller","Thriller"
"114925","Captive, The (2014)","Crime|Drama|Thriller","Crime"
"114925","Captive, The (2014)","Crime|Drama|Thriller","Drama"
"114925","Captive, The (2014)","Crime|Drama|Thriller","Thriller"
"114935","Predestination (2014)","Action|Mystery|Sci-Fi|Thriller","Action"
"114935","Predestination (2014)","Action|Mystery|Sci-Fi|Thriller","Mystery"
"114935","Predestination (2014)","Action|Mystery|Sci-Fi|Thriller","Sci-Fi"
"114935","Predestination (2014)","Action|Mystery|Sci-Fi|Thriller","Thriller"
"115065","Justin and the Knights of Valour (2013)","Adventure|Animation","Adventure"
"115065","Justin and the Knights of Valour (2013)","Adventure|Animation","Animation"
"115111","Ward 13 (2003)","Action|Animation|Comedy|Horror","Action"
"115111","Ward 13 (2003)","Action|Animation|Comedy|Horror","Animation"
"115111","Ward 13 (2003)","Action|Animation|Comedy|Horror","Comedy"
"115111","Ward 13 (2003)","Action|Animation|Comedy|Horror","Horror"
"115122","What We Do in the Shadows (2014)","Comedy|Horror","Comedy"
"115122","What We Do in the Shadows (2014)","Comedy|Horror","Horror"
"115149","John Wick (2014)","Action|Thriller","Action"
"115149","John Wick (2014)","Action|Thriller","Thriller"
"115151","Plastic (2014)","Action|Crime","Action"
"115151","Plastic (2014)","Action|Crime","Crime"
"115170","Judge, The (2014)","Drama","Drama"
"115203","Culture High, The (2014)","Documentary","Documentary"
"115210","Fury (2014)","Action|Drama|War","Action"
"115210","Fury (2014)","Action|Drama|War","Drama"
"115210","Fury (2014)","Action|Drama|War","War"
"115216","Salvation, The (2014)","Drama|Western","Drama"
"115216","Salvation, The (2014)","Drama|Western","Western"
"115231","St. Vincent (2014)","Comedy","Comedy"
"115502","Rewrite, The (2014)","Comedy|Romance","Comedy"
"115502","Rewrite, The (2014)","Comedy|Romance","Romance"
"115569","Nightcrawler (2014)","Crime|Drama|Thriller","Crime"
"115569","Nightcrawler (2014)","Crime|Drama|Thriller","Drama"
"115569","Nightcrawler (2014)","Crime|Drama|Thriller","Thriller"
"115617","Big Hero 6 (2014)","Action|Animation|Comedy","Action"
"115617","Big Hero 6 (2014)","Action|Animation|Comedy","Animation"
"115617","Big Hero 6 (2014)","Action|Animation|Comedy","Comedy"
"115664","The Book of Life (2014)","Adventure|Animation|Romance","Adventure"
"115664","The Book of Life (2014)","Adventure|Animation|Romance","Animation"
"115664","The Book of Life (2014)","Adventure|Animation|Romance","Romance"
"115667","Love, Rosie (2014)","Comedy|Romance","Comedy"
"115667","Love, Rosie (2014)","Comedy|Romance","Romance"
"115680","Time Lapse (2014)","Crime|Drama|Sci-Fi|Thriller","Crime"
"115680","Time Lapse (2014)","Crime|Drama|Sci-Fi|Thriller","Drama"
"115680","Time Lapse (2014)","Crime|Drama|Sci-Fi|Thriller","Sci-Fi"
"115680","Time Lapse (2014)","Crime|Drama|Sci-Fi|Thriller","Thriller"
"115713","Ex Machina (2015)","Drama|Sci-Fi|Thriller","Drama"
"115713","Ex Machina (2015)","Drama|Sci-Fi|Thriller","Sci-Fi"
"115713","Ex Machina (2015)","Drama|Sci-Fi|Thriller","Thriller"
"115727","Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981)","Action|Adventure","Action"
"115727","Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981)","Action|Adventure","Adventure"
"115819","Mr Hublot (2013)","Animation|Comedy","Animation"
"115819","Mr Hublot (2013)","Animation|Comedy","Comedy"
"115828","Copenhagen (2014)","Adventure|Drama|Romance","Adventure"
"115828","Copenhagen (2014)","Adventure|Drama|Romance","Drama"
"115828","Copenhagen (2014)","Adventure|Drama|Romance","Romance"
"115877","Simpsons: The Longest Daycare, The (2012)","Animation|Comedy","Animation"
"115877","Simpsons: The Longest Daycare, The (2012)","Animation|Comedy","Comedy"
"115969","Generation War (2013)","Drama|War","Drama"
"115969","Generation War (2013)","Drama|War","War"
"116044","Christmas in Connecticut (1992)","Comedy|Romance","Comedy"
"116044","Christmas in Connecticut (1992)","Comedy|Romance","Romance"
"116138","Leviathan (2014)","Drama","Drama"
"116169","Reign of Assassins (2010)","Action","Action"
"116207","Zulu (2013)","Crime|Drama|Thriller","Crime"
"116207","Zulu (2013)","Crime|Drama|Thriller","Drama"
"116207","Zulu (2013)","Crime|Drama|Thriller","Thriller"
"116411","Tangerines (2013)","Drama","Drama"
"116413","Life Partners (2014)","Comedy|Romance","Comedy"
"116413","Life Partners (2014)","Comedy|Romance","Romance"
"116419","Drive Hard (2014)","Action|Comedy|Crime","Action"
"116419","Drive Hard (2014)","Action|Comedy|Crime","Comedy"
"116419","Drive Hard (2014)","Action|Comedy|Crime","Crime"
"116505","New Kids Nitro (2011)","Action|Comedy","Action"
"116505","New Kids Nitro (2011)","Action|Comedy","Comedy"
"116529","Stalingrad (2013)","Action|Drama|War|IMAX","Action"
"116529","Stalingrad (2013)","Action|Drama|War|IMAX","Drama"
"116529","Stalingrad (2013)","Action|Drama|War|IMAX","IMAX"
"116529","Stalingrad (2013)","Action|Drama|War|IMAX","War"
"116668","Dead Snow 2: Red vs. Dead (2014) ","Action|Comedy|Horror","Action"
"116668","Dead Snow 2: Red vs. Dead (2014) ","Action|Comedy|Horror","Comedy"
"116668","Dead Snow 2: Red vs. Dead (2014) ","Action|Comedy|Horror","Horror"
"116718","Volga - Volga (1938)","Comedy|Musical","Comedy"
"116718","Volga - Volga (1938)","Comedy|Musical","Musical"
"116724","You Are the Apple of My Eye (2011)","Comedy|Drama|Romance","Comedy"
"116724","You Are the Apple of My Eye (2011)","Comedy|Drama|Romance","Drama"
"116724","You Are the Apple of My Eye (2011)","Comedy|Drama|Romance","Romance"
"116738","DeadHeads (2011)","Adventure|Comedy|Horror","Adventure"
"116738","DeadHeads (2011)","Adventure|Comedy|Horror","Comedy"
"116738","DeadHeads (2011)","Adventure|Comedy|Horror","Horror"
"116797","The Imitation Game (2014)","Drama|Thriller|War","Drama"
"116797","The Imitation Game (2014)","Drama|Thriller|War","Thriller"
"116797","The Imitation Game (2014)","Drama|Thriller|War","War"
"116799","Inherent Vice (2014)","Comedy|Crime|Drama|Mystery|Romance","Comedy"
"116799","Inherent Vice (2014)","Comedy|Crime|Drama|Mystery|Romance","Crime"
"116799","Inherent Vice (2014)","Comedy|Crime|Drama|Mystery|Romance","Drama"
"116799","Inherent Vice (2014)","Comedy|Crime|Drama|Mystery|Romance","Mystery"
"116799","Inherent Vice (2014)","Comedy|Crime|Drama|Mystery|Romance","Romance"
"116817","Rudderless (2014)","Comedy|Drama","Comedy"
"116817","Rudderless (2014)","Comedy|Drama","Drama"
"116823","The Hunger Games: Mockingjay - Part 1 (2014)","Adventure|Sci-Fi|Thriller","Adventure"
"116823","The Hunger Games: Mockingjay - Part 1 (2014)","Adventure|Sci-Fi|Thriller","Sci-Fi"
"116823","The Hunger Games: Mockingjay - Part 1 (2014)","Adventure|Sci-Fi|Thriller","Thriller"
"116849","Sex Ed (2014)","Comedy|Romance","Comedy"
"116849","Sex Ed (2014)","Comedy|Romance","Romance"
"116887","Exodus: Gods and Kings (2014)","Action|Adventure|Drama","Action"
"116887","Exodus: Gods and Kings (2014)","Action|Adventure|Drama","Adventure"
"116887","Exodus: Gods and Kings (2014)","Action|Adventure|Drama","Drama"
"116897","Wild Tales (2014)","Comedy|Drama|Thriller","Comedy"
"116897","Wild Tales (2014)","Comedy|Drama|Thriller","Drama"
"116897","Wild Tales (2014)","Comedy|Drama|Thriller","Thriller"
"116941","Jetsons: The Movie (1990)","Animation|Children|Comedy|Musical|Sci-Fi","Animation"
"116941","Jetsons: The Movie (1990)","Animation|Children|Comedy|Musical|Sci-Fi","Children"
"116941","Jetsons: The Movie (1990)","Animation|Children|Comedy|Musical|Sci-Fi","Comedy"
"116941","Jetsons: The Movie (1990)","Animation|Children|Comedy|Musical|Sci-Fi","Musical"
"116941","Jetsons: The Movie (1990)","Animation|Children|Comedy|Musical|Sci-Fi","Sci-Fi"
"116963","Ski School (1991)","Comedy","Comedy"
"116977","Dumb and Dumber To (2014)","Comedy","Comedy"
"116985","The Longest Week (2014)","Comedy|Drama","Comedy"
"116985","The Longest Week (2014)","Comedy|Drama","Drama"
"117107","Miss Meadows (2014)","Drama","Drama"
"117109","Too Many Cooks (2014)","Comedy","Comedy"
"117133","Painted Skin (2008)","Action|Drama|Thriller","Action"
"117133","Painted Skin (2008)","Action|Drama|Thriller","Drama"
"117133","Painted Skin (2008)","Action|Drama|Thriller","Thriller"
"117176","The Theory of Everything (2014)","Drama|Romance","Drama"
"117176","The Theory of Everything (2014)","Drama|Romance","Romance"
"117192","Doctor Who: The Time of the Doctor (2013)","Adventure|Drama","Adventure"
"117192","Doctor Who: The Time of the Doctor (2013)","Adventure|Drama","Drama"
"117364","Virunga (2014)","Documentary|War","Documentary"
"117364","Virunga (2014)","Documentary|War","War"
"117368","The Madagascar Penguins in a Christmas Caper (2005)","Animation|Comedy","Animation"
"117368","The Madagascar Penguins in a Christmas Caper (2005)","Animation|Comedy","Comedy"
"117444","Song of the Sea (2014)","Animation|Children|Fantasy","Animation"
"117444","Song of the Sea (2014)","Animation|Children|Fantasy","Children"
"117444","Song of the Sea (2014)","Animation|Children|Fantasy","Fantasy"
"117466","In the Heart of the Sea (2015)","Action|Adventure|Drama","Action"
"117466","In the Heart of the Sea (2015)","Action|Adventure|Drama","Adventure"
"117466","In the Heart of the Sea (2015)","Action|Adventure|Drama","Drama"
"117511","Hello Ladies: The Movie (2014)","Comedy","Comedy"
"117529","Jurassic World (2015)","Action|Adventure|Drama|Sci-Fi|Thriller","Action"
"117529","Jurassic World (2015)","Action|Adventure|Drama|Sci-Fi|Thriller","Adventure"
"117529","Jurassic World (2015)","Action|Adventure|Drama|Sci-Fi|Thriller","Drama"
"117529","Jurassic World (2015)","Action|Adventure|Drama|Sci-Fi|Thriller","Sci-Fi"
"117529","Jurassic World (2015)","Action|Adventure|Drama|Sci-Fi|Thriller","Thriller"
"117531","Watermark (2014)","Documentary","Documentary"
"117533","Citizenfour (2014)","Documentary","Documentary"
"117545","Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014)","Animation","Animation"
"117572","Hit by Lightning (2014)","Comedy|Crime|Romance","Comedy"
"117572","Hit by Lightning (2014)","Comedy|Crime|Romance","Crime"
"117572","Hit by Lightning (2014)","Comedy|Crime|Romance","Romance"
"117590","Horrible Bosses 2 (2014)","Comedy|Crime","Comedy"
"117590","Horrible Bosses 2 (2014)","Comedy|Crime","Crime"
"117630","Double Trouble (1992)","Action|Comedy|Crime|Romance","Action"
"117630","Double Trouble (1992)","Action|Comedy|Crime|Romance","Comedy"
"117630","Double Trouble (1992)","Action|Comedy|Crime|Romance","Crime"
"117630","Double Trouble (1992)","Action|Comedy|Crime|Romance","Romance"
"117646","Dragonheart 2: A New Beginning (2000)","Action|Adventure|Comedy|Drama|Fantasy|Thriller","Action"
"117646","Dragonheart 2: A New Beginning (2000)","Action|Adventure|Comedy|Drama|Fantasy|Thriller","Adventure"
"117646","Dragonheart 2: A New Beginning (2000)","Action|Adventure|Comedy|Drama|Fantasy|Thriller","Comedy"
"117646","Dragonheart 2: A New Beginning (2000)","Action|Adventure|Comedy|Drama|Fantasy|Thriller","Drama"
"117646","Dragonheart 2: A New Beginning (2000)","Action|Adventure|Comedy|Drama|Fantasy|Thriller","Fantasy"
"117646","Dragonheart 2: A New Beginning (2000)","Action|Adventure|Comedy|Drama|Fantasy|Thriller","Thriller"
"117849","La Belle Verte (1996)","Comedy","Comedy"
"117851","Penguins of Madagascar (2014)","Adventure|Animation|Children|Comedy","Adventure"
"117851","Penguins of Madagascar (2014)","Adventure|Animation|Children|Comedy","Animation"
"117851","Penguins of Madagascar (2014)","Adventure|Animation|Children|Comedy","Children"
"117851","Penguins of Madagascar (2014)","Adventure|Animation|Children|Comedy","Comedy"
"117867","'71 (2014)","Action|Drama|Thriller|War","Action"
"117867","'71 (2014)","Action|Drama|Thriller|War","Drama"
"117867","'71 (2014)","Action|Drama|Thriller|War","Thriller"
"117867","'71 (2014)","Action|Drama|Thriller|War","War"
"117877","The Rabbi's Cat (Le chat du rabbin) (2011)","Adventure|Animation","Adventure"
"117877","The Rabbi's Cat (Le chat du rabbin) (2011)","Adventure|Animation","Animation"
"117881","Still Alice (2014)","Drama","Drama"
"117887","Paddington (2014)","Children|Comedy","Children"
"117887","Paddington (2014)","Children|Comedy","Comedy"
"117895","Maze Runner: Scorch Trials (2015)","Action|Thriller","Action"
"117895","Maze Runner: Scorch Trials (2015)","Action|Thriller","Thriller"
"117922","Ice Age: A Mammoth Christmas (2011)","Adventure|Animation|Children","Adventure"
"117922","Ice Age: A Mammoth Christmas (2011)","Adventure|Animation|Children","Animation"
"117922","Ice Age: A Mammoth Christmas (2011)","Adventure|Animation|Children","Children"
"118082","The Voices (2014)","Comedy|Crime|Thriller","Comedy"
"118082","The Voices (2014)","Comedy|Crime|Thriller","Crime"
"118082","The Voices (2014)","Comedy|Crime|Thriller","Thriller"
"118166","Courier (1987)","Comedy|Drama|Romance","Comedy"
"118166","Courier (1987)","Comedy|Drama|Romance","Drama"
"118166","Courier (1987)","Comedy|Drama|Romance","Romance"
"118198","The Green Prince (2014)","Documentary|Drama|Thriller","Documentary"
"118198","The Green Prince (2014)","Documentary|Drama|Thriller","Drama"
"118198","The Green Prince (2014)","Documentary|Drama|Thriller","Thriller"
"118248","Dying of the Light (2014)","Drama|Thriller","Drama"
"118248","Dying of the Light (2014)","Drama|Thriller","Thriller"
"118270","Hellbenders (2012)","Comedy|Horror|Thriller","Comedy"
"118270","Hellbenders (2012)","Comedy|Horror|Thriller","Horror"
"118270","Hellbenders (2012)","Comedy|Horror|Thriller","Thriller"
"118290","Omega Doom (1996)","Sci-Fi","Sci-Fi"
"118326","By the Gun (2014)","Crime|Drama|Thriller","Crime"
"118326","By the Gun (2014)","Crime|Drama|Thriller","Drama"
"118326","By the Gun (2014)","Crime|Drama|Thriller","Thriller"
"118354","Kill the Messenger (2014)","Crime|Drama|Mystery|Thriller","Crime"
"118354","Kill the Messenger (2014)","Crime|Drama|Mystery|Thriller","Drama"
"118354","Kill the Messenger (2014)","Crime|Drama|Mystery|Thriller","Mystery"
